chunk_id,document_id,source_image_path,status,caption,caption_page_num,error
36539,362,data/images/362/page8_img1.png,captioned,图９ 均质有限元模拟结果与实测温度对比曲线,8,
49701,362,data/images/362/page9_img1.png,captioned,图１０ 均质有限元模型中心截面不同时刻温度场,9,
36237,363,data/images/363/page3_img1.png,captioned,图２ 试验仓现场情况,3,
36238,363,data/images/363/page3_img2.png,captioned,图１ 现场浇筑试验仓几何形状,3,
36239,363,data/images/363/page4_img1.png,captioned,图３ 测区划分示意,4,
36240,363,data/images/363/page4_img2.png,captioned,图４ 碳化深度测量值,4,
36241,363,data/images/363/page4_img3.png,captioned,图５ 回弹法强度换算值,4,
36242,363,data/images/363/page5_img1.png,captioned,图６ 回弹推定值,5,
36243,363,data/images/363/page5_img2.png,captioned,图７ Ｃ１０⁃试验仓声速推定值,5,
36244,363,data/images/363/page6_img1.png,captioned,图８ Ｃ１５⁃试验仓声速推定值,6,
36245,363,data/images/363/page6_img2.png,captioned,图９ Ｃ１０⁃试验仓强度推定值,6,
36246,363,data/images/363/page6_img3.png,captioned,图１０ Ｃ１５⁃试验仓强度推定值,6,
36247,363,data/images/363/page7_img1.png,no_caption,,0,
36248,363,data/images/363/page7_img2.png,no_caption,,0,
36249,363,data/images/363/page7_img3.png,no_caption,,0,
36250,363,data/images/363/page7_img4.png,captioned,表５ ＲＦＣ不同试验的抗压强度结果,7,
36251,363,data/images/363/page8_img1.png,captioned,图１１ 堆石混凝土内部缺陷,8,
36348,364,data/images/364/page3_img1.png,captioned,图２ 试验仓现场情况,3,
36349,364,data/images/364/page3_img2.png,captioned,图１ 现场浇筑试验仓几何形状,3,
36350,364,data/images/364/page4_img1.png,captioned,图３ 测区划分示意,4,
36351,364,data/images/364/page4_img2.png,captioned,图４ 碳化深度测量值,4,
36352,364,data/images/364/page4_img3.png,captioned,图５ 回弹法强度换算值,4,
36353,364,data/images/364/page5_img1.png,captioned,图６ 回弹推定值,5,
36354,364,data/images/364/page5_img2.png,captioned,图７ Ｃ１０⁃试验仓声速推定值,5,
36355,364,data/images/364/page6_img1.png,captioned,图８ Ｃ１５⁃试验仓声速推定值,6,
36356,364,data/images/364/page6_img2.png,captioned,图９ Ｃ１０⁃试验仓强度推定值,6,
36357,364,data/images/364/page6_img3.png,captioned,图１０ Ｃ１５⁃试验仓强度推定值,6,
36358,364,data/images/364/page7_img1.png,no_caption,,0,
36359,364,data/images/364/page7_img2.png,no_caption,,0,
36360,364,data/images/364/page7_img3.png,no_caption,,0,
36361,364,data/images/364/page7_img4.png,captioned,表５ ＲＦＣ不同试验的抗压强度结果,7,
36362,364,data/images/364/page8_img1.png,captioned,图１１ 堆石混凝土内部缺陷,8,
36540,365,data/images/365/page5_img1.png,captioned,图１ 示例单元工程层间堆石外露ＡＩ识别部分图像,5,
36627,366,data/images/366/page2_img1.png,captioned,图1 堆石混凝土的四条施工主线 Figure 1 The 4 key construction processes of RFC dams,2,
52888,366,data/images/366/page2_render1.png,captioned,图1 堆石混凝土的四条施工主线 Figure 1 The 4 key construction processes of RFC dams,2,
36628,366,data/images/366/page3_img1.png,captioned,图2 堆石冲洗质量的实时监测、快速评价与反馈控制 Figure 2 Real-time monitoring，rapid evaluation，and feedback control of rockfill flushing quality,3,
36632,366,data/images/366/page3_img11.png,captioned,图2 堆石冲洗质量的实时监测、快速评价与反馈控制 Figure 2 Real-time monitoring，rapid evaluation，and feedback control of rockfill flushing quality,3,
36633,366,data/images/366/page3_img12.png,captioned,图3 入仓堆石质量的实时监测、快速评价与反馈控制 Figure 3 Real-time monitoring，rapid evaluation，and feedback control of rock particle size and shape,3,
36635,366,data/images/366/page3_img14.png,no_caption,,0,
36636,366,data/images/366/page3_img15.png,no_caption,,0,
36637,366,data/images/366/page3_img16.png,no_caption,,0,
36629,366,data/images/366/page3_img2.png,captioned,图2 堆石冲洗质量的实时监测、快速评价与反馈控制 Figure 2 Real-time monitoring，rapid evaluation，and feedback control of rockfill flushing quality,3,
36630,366,data/images/366/page3_img7.png,captioned,图3 入仓堆石质量的实时监测、快速评价与反馈控制 Figure 3 Real-time monitoring，rapid evaluation，and feedback control of rock particle size and shape,3,
50829,366,data/images/366/page3_img8.png,captioned,图3 入仓堆石质量的实时监测、快速评价与反馈控制 Figure 3 Real-time monitoring，rapid evaluation，and feedback control of rock particle size and shape,3,
52889,366,data/images/366/page3_render1.png,captioned,图2 堆石冲洗质量的实时监测、快速评价与反馈控制 Figure 2 Real-time monitoring，rapid evaluation，and feedback control of rockfill flushing quality,3,
52890,366,data/images/366/page3_render2.png,captioned,图3 入仓堆石质量的实时监测、快速评价与反馈控制 Figure 3 Real-time monitoring，rapid evaluation，and feedback control of rock particle size and shape,3,
36638,366,data/images/366/page4_img1.png,captioned,图4 HSCC 浇筑质量监测的硬件设备 Figure 4 Some devices for the process of HSCC placement,4,
36647,366,data/images/366/page4_img10.png,captioned,图5 HSCC 浇筑的实时监测、快速评价与反馈控制 Figure 5 Real-time monitoring，rapid evaluation，and feedback control of HSCC placement,4,
36648,366,data/images/366/page4_img11.png,no_caption,,0,
36649,366,data/images/366/page4_img12.png,no_caption,,0,
36650,366,data/images/366/page4_img13.png,no_caption,,0,
36651,366,data/images/366/page4_img14.png,captioned,图4 HSCC 浇筑质量监测的硬件设备 Figure 4 Some devices for the process of HSCC placement,4,
36652,366,data/images/366/page4_img15.png,captioned,图4 HSCC 浇筑质量监测的硬件设备 Figure 4 Some devices for the process of HSCC placement,4,
36653,366,data/images/366/page4_img16.png,no_caption,,0,
36654,366,data/images/366/page4_img17.png,no_caption,,0,
36655,366,data/images/366/page4_img18.png,no_caption,,0,
36639,366,data/images/366/page4_img2.png,no_caption,,0,
36640,366,data/images/366/page4_img3.png,no_caption,,0,
36641,366,data/images/366/page4_img4.png,captioned,图5 HSCC 浇筑的实时监测、快速评价与反馈控制 Figure 5 Real-time monitoring，rapid evaluation，and feedback control of HSCC placement,4,
36642,366,data/images/366/page4_img5.png,captioned,图5 HSCC 浇筑的实时监测、快速评价与反馈控制 Figure 5 Real-time monitoring，rapid evaluation，and feedback control of HSCC placement,4,
36643,366,data/images/366/page4_img6.png,captioned,图5 HSCC 浇筑的实时监测、快速评价与反馈控制 Figure 5 Real-time monitoring，rapid evaluation，and feedback control of HSCC placement,4,
36644,366,data/images/366/page4_img7.png,no_caption,,0,
36645,366,data/images/366/page4_img8.png,no_caption,,0,
36646,366,data/images/366/page4_img9.png,no_caption,,0,
52891,366,data/images/366/page4_render1.png,captioned,图4 HSCC 浇筑质量监测的硬件设备 Figure 4 Some devices for the process of HSCC placement,4,
52892,366,data/images/366/page4_render2.png,captioned,图5 HSCC 浇筑的实时监测、快速评价与反馈控制 Figure 5 Real-time monitoring，rapid evaluation，and feedback control of HSCC placement,4,
36656,366,data/images/366/page5_img1.png,no_caption,,0,
36663,366,data/images/366/page5_img10.png,captioned,图6 大坝温度的全环节实时监测与防裂预警 Figure 6 Real-time monitoring and crack warning of temperature,5,
36664,366,data/images/366/page5_img11.png,no_caption,,0,
36665,366,data/images/366/page5_img12.png,captioned,图6 大坝温度的全环节实时监测与防裂预警 Figure 6 Real-time monitoring and crack warning of temperature,5,
36658,366,data/images/366/page5_img4.png,captioned,图6 大坝温度的全环节实时监测与防裂预警 Figure 6 Real-time monitoring and crack warning of temperature,5,
36659,366,data/images/366/page5_img5.png,captioned,图7 层间处理线部分监测分析方法 Figure 7 Some monitoring and analysis methods for the process of construction joint treatment,5,
36660,366,data/images/366/page5_img6.png,no_caption,,0,
36661,366,data/images/366/page5_img7.png,no_caption,,0,
50078,366,data/images/366/page5_img8.png,no_caption,,0,
36662,366,data/images/366/page5_img9.png,no_caption,,0,
52893,366,data/images/366/page5_render1.png,captioned,图6 大坝温度的全环节实时监测与防裂预警 Figure 6 Real-time monitoring and crack warning of temperature,5,
52894,366,data/images/366/page5_render2.png,captioned,图7 层间处理线部分监测分析方法 Figure 7 Some monitoring and analysis methods for the process of construction joint treatment,5,
36675,366,data/images/366/page6_img10.png,no_caption,,0,
36676,366,data/images/366/page6_img11.png,no_caption,,0,
36677,366,data/images/366/page6_img12.png,no_caption,,0,
36667,366,data/images/366/page6_img2.png,no_caption,,0,
36668,366,data/images/366/page6_img3.png,no_caption,,0,
36669,366,data/images/366/page6_img4.png,captioned,图9 各类显示与交互终端 Figure 9 Various display and interactive terminals,6,
36671,366,data/images/366/page6_img6.png,no_caption,,0,
36673,366,data/images/366/page6_img8.png,no_caption,,0,
36674,366,data/images/366/page6_img9.png,no_caption,,0,
52895,366,data/images/366/page6_render1.png,no_caption,,0,
52896,366,data/images/366/page6_render2.png,no_caption,,0,
52897,366,data/images/366/page6_render3.png,no_caption,,0,
52898,366,data/images/366/page6_render4.png,captioned,图9 各类显示与交互终端 Figure 9 Various display and interactive terminals,6,
36678,366,data/images/366/page7_img1.png,captioned,图11 三维BIM 模型与多源数据的动态耦合展示 Figure 11 Dynamic coupling display of 3d bim model with multi-source data,7,
36679,366,data/images/366/page7_img2.png,captioned,图10 关键施工环节的实时监控分析与关键帧抽取 Figure 10 Real-time monitoring and key frame extraction for critical construction stages,7,
36680,366,data/images/366/page7_img3.png,captioned,图12 人机物识别统计与关键工序工时分析 Figure 12 Recognition of human-machine-material and analysis of key work processes,7,
52899,366,data/images/366/page7_render1.png,captioned,图10 关键施工环节的实时监控分析与关键帧抽取 Figure 10 Real-time monitoring and key frame extraction for critical construction stages,7,
52900,366,data/images/366/page7_render2.png,captioned,图11 三维BIM 模型与多源数据的动态耦合展示 Figure 11 Dynamic coupling display of 3d bim model with multi-source data,7,
52901,366,data/images/366/page7_render3.png,captioned,图12 人机物识别统计与关键工序工时分析 Figure 12 Recognition of human-machine-material and analysis of key work processes,7,
36682,366,data/images/366/page8_img2.png,no_caption,,0,
36684,366,data/images/366/page8_img4.png,no_caption,,0,
36686,366,data/images/366/page8_img6.png,captioned,图14 叶巴滩二道坝CIM4R 系统的基本框架 Figure 14 The Framework of CIM4R for the subsidiary dam in Yebatan hydropower station,8,
36687,366,data/images/366/page8_img7.png,captioned,图14 叶巴滩二道坝CIM4R 系统的基本框架 Figure 14 The Framework of CIM4R for the subsidiary dam in Yebatan hydropower station,8,
52902,366,data/images/366/page8_render1.png,captioned,图13 CIM4R 的工程实践与研发成果 Figure 13 Practice and Achievements of CIM4R,8,
52903,366,data/images/366/page8_render2.png,no_caption,,0,
52904,366,data/images/366/page8_render3.png,captioned,图14 叶巴滩二道坝CIM4R 系统的基本框架 Figure 14 The Framework of CIM4R for the subsidiary dam in Yebatan hydropower station,8,
36688,366,data/images/366/page9_img1.png,captioned,图15 永丰水库CIM4R 系统的现场部署 Figure 15 On-site deployment of CIM4R in Yongfeng RFC arch dam,9,
52905,366,data/images/366/page9_render1.png,captioned,图15 永丰水库CIM4R 系统的现场部署 Figure 15 On-site deployment of CIM4R in Yongfeng RFC arch dam,9,
36363,367,data/images/367/page2_img1.png,captioned,图1 自密实混凝土充填堆石体形成堆石混凝土示意,2,
36364,367,data/images/367/page2_img2.png,captioned,图2 堆石混凝土浇注成型及其内部的致密结构( 切块),2,
36365,367,data/images/367/page3_img1.png,captioned,图3 施工流程及工序要求,3,
36366,367,data/images/367/page4_img1.png,captioned,图4 现场试验段纵剖面,4,
36367,367,data/images/367/page4_img2.png,captioned,图5 芯样照片,4,
36541,368,data/images/368/page2_img1.png,captioned,图1 溢流堰坝段典型剖面图,2,
36542,368,data/images/368/page2_img2.png,captioned,图2 坝体及基础三维有限元模型,2,
36543,368,data/images/368/page3_img1.png,captioned,图3 开始浇筑时基岩温度分布,3,
36544,368,data/images/368/page4_img1.png,captioned,图4 工况1 第4 层浇筑完成时坝体温度分布云图,4,
36545,368,data/images/368/page5_img1.png,captioned,图5 工况1 第16 层浇筑完成时坝体温度分布云图,5,
36546,368,data/images/368/page5_img2.png,captioned,图6 坝顶浇筑完成后最低环境温度下坝体温度分布云图,5,
36547,368,data/images/368/page6_img1.png,captioned,图7 工况1 条件下坝顶浇筑完成后坝体 最大主应力分布云图,6,
36548,368,data/images/368/page7_img1.png,captioned,图8 浇筑完成后第一个冬季大坝上游面的拉应力分布云图,7,
36549,371,data/images/371/page2_img1.png,captioned,图1 改进后试验水箱,2,
50831,371,data/images/371/page3_img1.png,captioned,图2 水下堆石混凝土实际浇筑过程,3,
36550,371,data/images/371/page3_img2.png,captioned,图3 水下浇筑完成的URFC 试块,3,
36551,371,data/images/371/page4_img1.png,captioned,图4 水下RFC 内部情况,4,
36368,373,data/images/373/page1_img1.png,captioned,图1 施工工艺流程,1,
36369,373,data/images/373/page1_img2.png,captioned,图2 子目及工序划分,1,
36553,377,data/images/377/page1_img1.png,no_caption,,0,
36554,377,data/images/377/page2_img1.png,no_caption,,0,
36555,377,data/images/377/page3_img1.png,no_caption,,0,
49704,377,data/images/377/page4_img1.png,no_caption,,0,
36557,377,data/images/377/page5_img1.png,no_caption,,0,
36558,377,data/images/377/page6_img1.png,no_caption,,0,
36559,377,data/images/377/page7_img1.png,no_caption,,0,
36560,377,data/images/377/page8_img1.png,no_caption,,0,
36561,377,data/images/377/page9_img1.png,no_caption,,0,
36370,379,data/images/379/page1_img1.png,captioned,图1 堆石混凝土典型结构剖面图,1,
36371,379,data/images/379/page2_img1.png,captioned,图2 分选堆石料,2,
36372,379,data/images/379/page2_img2.png,captioned,图3 冲洗堆石料表面,2,
36373,379,data/images/379/page2_img3.png,captioned,图4 冲洗汽车轮胎,2,
36374,379,data/images/379/page3_img1.png,captioned,图5 自密实混凝土入仓,3,
36375,382,data/images/382/page4_img1.png,no_caption,,0,
36383,382,data/images/382/page4_img10.png,no_caption,,0,
36384,382,data/images/382/page4_img11.png,no_caption,,0,
36385,382,data/images/382/page4_img12.png,no_caption,,0,
36386,382,data/images/382/page4_img13.png,captioned,图1 各试件破坏图 ( 下转第117 页),4,
36387,382,data/images/382/page4_img14.png,captioned,图1 各试件破坏图 ( 下转第117 页),4,
36388,382,data/images/382/page4_img15.png,captioned,图1 各试件破坏图 ( 下转第117 页),4,
36376,382,data/images/382/page4_img2.png,no_caption,,0,
36377,382,data/images/382/page4_img3.png,no_caption,,0,
36378,382,data/images/382/page4_img4.png,no_caption,,0,
50080,382,data/images/382/page4_img5.png,captioned,图1 各试件破坏图 ( 下转第117 页),4,
36380,382,data/images/382/page4_img6.png,captioned,图1 各试件破坏图 ( 下转第117 页),4,
36381,382,data/images/382/page4_img7.png,captioned,图1 各试件破坏图 ( 下转第117 页),4,
36382,382,data/images/382/page4_img9.png,no_caption,,0,
50454,384,data/images/384/page2_img1.png,captioned,图1 混凝土立方体试件示意图,2,
36690,384,data/images/384/page2_img2.png,captioned,图2 堆石混凝土芯样示意图,2,
36691,384,data/images/384/page2_img3.png,captioned,图3 抗剪（断）试验装置,2,
36692,384,data/images/384/page2_img4.png,captioned,图4 直剪试验试件示意图,2,
36693,384,data/images/384/page2_img5.png,captioned,图5 抗剪断应力与正应力（σ～τ）关系曲线,2,
36694,384,data/images/384/page3_img1.png,captioned,图6 试件剪切面上、下部示意图,3,
36695,384,data/images/384/page4_img1.png,no_caption,,0,
36696,384,data/images/384/page4_img2.png,captioned,图7 堆石混凝土拦河坝4 #坝块钻孔声波检测曲线图,4,
36389,385,data/images/385/page1_img1.png,no_caption,,0,
36390,385,data/images/385/page2_img2.png,captioned,图1 底板及部分侧边墙钢筋布置,2,
36391,385,data/images/385/page2_img3.png,captioned,图2 高自密实性能混凝土浇筑,2,
36392,385,data/images/385/page2_img4.png,captioned,图3 底板人工辅助抹面/底板浇筑成型,2,
36393,385,data/images/385/page3_img2.png,captioned,图4 侧边墙、顶拱钢筋绑扎及模板支立,3,
36394,385,data/images/385/page3_img3.png,captioned,图5 堆石混凝土层高同步上升( 廊道形成),3,
36395,385,data/images/385/page3_img4.png,captioned,图6 施工流程,3,
36396,385,data/images/385/page3_img5.png,captioned,图7 底板钢筋布置和底板处堆石,3,
36397,385,data/images/385/page3_img6.png,captioned,图8 底板浇筑,3,
36398,385,data/images/385/page4_img2.png,captioned,图9 侧边墙及顶拱处堆石( 一),4,
36399,385,data/images/385/page4_img3.png,captioned,图10 侧边墙及顶拱处堆石( 二),4,
36400,385,data/images/385/page4_img4.png,captioned,图11 侧边墙浇筑( 一),4,
36401,385,data/images/385/page4_img5.png,captioned,图12 侧边墙浇筑( 二),4,
36402,385,data/images/385/page4_img6.png,captioned,图13 顶拱浇筑成型混凝土,4,
36403,385,data/images/385/page6_img2.png,captioned,图9 项目工程量信息在线查询页面,6,
36593,387,data/images/387/page4_img1.png,captioned,图1 挡水坝段典型剖面图,4,
36404,388,data/images/388/page2_img1.png,captioned,图1 自密实堆石混凝土块体的强度回弹,2,
36405,388,data/images/388/page2_img2.png,captioned,图2 混凝土回弹强度与时间关系,2,
36406,388,data/images/388/page3_img1.png,no_caption,,0,
36407,388,data/images/388/page3_img2.png,captioned,图3 不同测区混凝土回弹测量强度,3,
36408,388,data/images/388/page4_img1.png,captioned,图6 不同温度磁场最大值梯度变化曲线,4,
36409,388,data/images/388/page4_img2.png,captioned,"图7 不同温度时б s 变化率曲线 观察图7 可知,温度≥500 ℃时材料的力学性",4,
36697,389,data/images/389/page4_img1.png,captioned,图5 松林水库石粉加工系统现场照片,4,
36410,391,data/images/391/page3_img1.png,captioned,图2 PVC 管布置立面,3,
36411,391,data/images/391/page3_img2.png,captioned,图3 红外线成像技术对堆石混凝土密实度检测,3,
36412,391,data/images/391/page3_img3.png,captioned,图4 典型波速曲线,3,
36594,392,data/images/392/page2_img1.png,captioned,图1 测点布置,2,
36595,392,data/images/392/page3_img1.png,captioned,图2 施工期监测数据,3,
36596,392,data/images/392/page3_img2.png,captioned,图2 施工期监测数据,3,
50832,392,data/images/392/page3_img3.png,captioned,图3 第1 仓浇筑后监测数据,3,
36597,392,data/images/392/page4_img1.png,captioned,图4 浇筑后监测数据,4,
36598,392,data/images/392/page4_img2.png,captioned,图4 浇筑后监测数据,4,
36599,392,data/images/392/page5_img1.png,captioned,图5 施工温度分析,5,
36600,392,data/images/392/page5_img2.png,captioned,图5 施工温度分析,5,
36601,392,data/images/392/page5_img3.png,captioned,图6 堆石混凝土入仓温度与HSCC 实测入仓温度的关系,5,
36698,393,data/images/393/page2_img1.png,no_caption,,0,
36699,393,data/images/393/page2_img2.png,no_caption,,0,
51207,393,data/images/393/page2_img3.png,captioned,图1 试验仓加工立方体及棱柱体大试件设计图,2,
36701,393,data/images/393/page2_img4.png,captioned,图1 试验仓加工立方体及棱柱体大试件设计图,2,
36702,393,data/images/393/page2_img5.png,captioned,图2 现场试验仓,2,
36703,393,data/images/393/page3_img1.png,no_caption,,0,
49705,393,data/images/393/page3_img10.png,no_caption,,0,
36713,393,data/images/393/page3_img11.png,no_caption,,0,
50081,393,data/images/393/page3_img12.png,captioned,图4 表面特征及存在的缺陷,3,
36715,393,data/images/393/page3_img13.png,no_caption,,0,
36716,393,data/images/393/page3_img14.png,no_caption,,0,
36717,393,data/images/393/page3_img15.png,captioned,图5 抗压强度试验,3,
36718,393,data/images/393/page3_img16.png,captioned,图5 抗压强度试验,3,
36704,393,data/images/393/page3_img2.png,captioned,图3 现场切割试验仓,3,
36705,393,data/images/393/page3_img3.png,no_caption,,0,
36706,393,data/images/393/page3_img4.png,no_caption,,0,
36707,393,data/images/393/page3_img5.png,no_caption,,0,
36708,393,data/images/393/page3_img6.png,no_caption,,0,
36709,393,data/images/393/page3_img7.png,no_caption,,0,
36710,393,data/images/393/page3_img8.png,no_caption,,0,
36711,393,data/images/393/page3_img9.png,no_caption,,0,
36719,393,data/images/393/page4_img1.png,captioned,图6 ＲFC 大试件抗压强度值所占比例,4,
36720,393,data/images/393/page5_img1.png,captioned,图7 劈裂抗拉强度试验,5,
36721,393,data/images/393/page5_img2.png,captioned,图7 劈裂抗拉强度试验,5,
36722,393,data/images/393/page5_img3.png,captioned,图8 ＲFC 大试件抗拉强度值所占比例,5,
36723,393,data/images/393/page5_img4.png,captioned,图9 静力弹性模量试验,5,
36724,393,data/images/393/page5_img5.png,no_caption,,0,
36562,394,data/images/394/page1_img1.png,no_caption,,0,
36563,394,data/images/394/page2_img1.png,no_caption,,0,
50833,394,data/images/394/page2_img2.png,no_caption,,0,
36564,394,data/images/394/page2_img3.png,no_caption,,0,
36565,394,data/images/394/page2_img4.png,captioned,图１ 不同粉煤灰掺量对堆石混凝土中,2,
36566,394,data/images/394/page2_img5.png,captioned,图１ 不同粉煤灰掺量对堆石混凝土中,2,
36567,394,data/images/394/page2_img6.png,captioned,图２ 氯离子含量快速测定仪,2,
36568,394,data/images/394/page2_img7.png,captioned,图３ 钻孔取粉,2,
36569,394,data/images/394/page3_img1.png,no_caption,,0,
36570,394,data/images/394/page3_img2.png,captioned,图４ 水胶比为０􀆰３８时堆石混凝土与自密实砂浆的抗压强度关系,3,
36571,394,data/images/394/page3_img3.png,captioned,图４ 水胶比为０􀆰３８时堆石混凝土与自密实砂浆的抗压强度关系,3,
36572,394,data/images/394/page3_img4.png,captioned,图５ 水胶比为０􀆰４３时堆石混凝土与自密实砂浆的抗压强度关系,3,
36573,394,data/images/394/page3_img5.png,captioned,图５ 水胶比为０􀆰４３时堆石混凝土与自密实砂浆的抗压强度关系,3,
36615,395,data/images/395/page10_img1.png,no_caption,,0,
52906,395,data/images/395/page10_render1.png,no_caption,,0,
36608,395,data/images/395/page4_img10.png,no_caption,,0,
36603,395,data/images/395/page4_img2.png,no_caption,,0,
52907,395,data/images/395/page4_render1.png,no_caption,,0,
52908,395,data/images/395/page4_render2.png,no_caption,,0,
52909,395,data/images/395/page4_render3.png,no_caption,,0,
36609,395,data/images/395/page5_img1.png,captioned,图4 混凝土分层填充过程的数值模拟 Fig. 4 Simulation of SCC layered filling process,5,
52910,395,data/images/395/page5_render1.png,captioned,图4 混凝土分层填充过程的数值模拟 Fig. 4 Simulation of SCC layered filling process,5,
51209,395,data/images/395/page6_img27.png,no_caption,,0,
36611,395,data/images/395/page6_img42.png,no_caption,,0,
36612,395,data/images/395/page6_img43.png,no_caption,,0,
52911,395,data/images/395/page6_render1.png,captioned,图6 浇筑仓监测点的特征瞬时温度 Fig. 6 Characteristic temperatures at monitoring points,6,
52912,395,data/images/395/page6_render2.png,no_caption,,0,
36613,395,data/images/395/page8_img1.png,no_caption,,0,
52913,395,data/images/395/page8_render1.png,no_caption,,0,
36614,395,data/images/395/page9_img1.png,no_caption,,0,
52914,395,data/images/395/page9_render1.png,no_caption,,0,
36739,396,data/images/396/page10_img1.png,no_caption,,0,
52915,396,data/images/396/page10_render1.png,no_caption,,0,
36732,396,data/images/396/page4_img10.png,no_caption,,0,
36727,396,data/images/396/page4_img2.png,no_caption,,0,
52916,396,data/images/396/page4_render1.png,no_caption,,0,
52917,396,data/images/396/page4_render2.png,no_caption,,0,
52918,396,data/images/396/page4_render3.png,no_caption,,0,
36733,396,data/images/396/page5_img1.png,captioned,图4 混凝土分层填充过程的数值模拟 Fig. 4 Simulation of SCC layered filling process,5,
52919,396,data/images/396/page5_render1.png,captioned,图4 混凝土分层填充过程的数值模拟 Fig. 4 Simulation of SCC layered filling process,5,
36735,396,data/images/396/page6_img42.png,no_caption,,0,
52920,396,data/images/396/page6_render1.png,captioned,图6 浇筑仓监测点的特征瞬时温度 Fig. 6 Characteristic temperatures at monitoring points,6,
52921,396,data/images/396/page6_render2.png,no_caption,,0,
36737,396,data/images/396/page8_img1.png,no_caption,,0,
52922,396,data/images/396/page8_render1.png,no_caption,,0,
36738,396,data/images/396/page9_img1.png,no_caption,,0,
52923,396,data/images/396/page9_render1.png,no_caption,,0,
36574,397,data/images/397/page3_img1.png,captioned,图1 堆石骨料的clump 模板 Fig. 1 Clump template of rock-filled aggregate,3,
36575,397,data/images/397/page3_img2.png,captioned,图2 考虑骨架作用的堆石骨料生成流程图 Fig. 2 Flow chart of rock-filled aggregate generation considering skeleton effect,3,
36576,397,data/images/397/page4_img1.png,captioned,图3 不考虑骨架作用的堆石骨料生成流程图 Fig. 3 Flow chart of rock-filled aggregate generation without considering skeleton effect,4,
36577,397,data/images/397/page5_img1.png,no_caption,,0,
36578,397,data/images/397/page5_img2.png,captioned,图4 三相材料网格划分模型 Fig. 4 Grid division model of three-phase material,5,
36579,397,data/images/397/page5_img3.png,no_caption,,0,
36580,397,data/images/397/page6_img1.png,no_caption,,0,
36589,397,data/images/397/page6_img10.png,captioned,图5 堆石混凝土三维细观模型 Fig. 5 Three-dimensional mesoscopic model of rock-filled concrete,6,
36581,397,data/images/397/page6_img2.png,captioned,图6 考虑骨架作用的堆石混凝土损伤破坏过程 Fig. 6 Damage and failure process of rock-filled concrete considering skeleton effect,6,
36582,397,data/images/397/page6_img3.png,captioned,图6 考虑骨架作用的堆石混凝土损伤破坏过程 Fig. 6 Damage and failure process of rock-filled concrete considering skeleton effect,6,
50458,397,data/images/397/page6_img4.png,captioned,图6 考虑骨架作用的堆石混凝土损伤破坏过程 Fig. 6 Damage and failure process of rock-filled concrete considering skeleton effect,6,
36584,397,data/images/397/page6_img5.png,captioned,图7 不考虑骨架作用的堆石混凝土试件损伤破坏过程 Fig. 7 Damage and failure process of rock-filled concrete without considering skeleton effect,6,
36585,397,data/images/397/page6_img6.png,captioned,图7 不考虑骨架作用的堆石混凝土试件损伤破坏过程 Fig. 7 Damage and failure process of rock-filled concrete without considering skeleton effect,6,
36586,397,data/images/397/page6_img7.png,captioned,图7 不考虑骨架作用的堆石混凝土试件损伤破坏过程 Fig. 7 Damage and failure process of rock-filled concrete without considering skeleton effect,6,
36587,397,data/images/397/page6_img8.png,captioned,图7 不考虑骨架作用的堆石混凝土试件损伤破坏过程 Fig. 7 Damage and failure process of rock-filled concrete without considering skeleton effect,6,
36588,397,data/images/397/page6_img9.png,captioned,图5 堆石混凝土三维细观模型 Fig. 5 Three-dimensional mesoscopic model of rock-filled concrete,6,
36590,397,data/images/397/page7_img1.png,captioned,图8 部分堆石混凝土试件损伤破坏形态 Fig. 8 Damage failure form of partial rock-filled concrete,7,
36616,398,data/images/398/page2_img1.png,captioned,图1 三相介质的有限元网格（mm 级）,2,
36617,398,data/images/398/page2_img2.png,captioned,图2 应力－应变本构关系,2,
36618,398,data/images/398/page3_img1.png,captioned,图3 三相介质试件的制备,3,
36619,398,data/images/398/page3_img2.png,captioned,图4 三相介质试件,3,
36620,398,data/images/398/page3_img3.png,captioned,图5 单轴拉伸试验,3,
36621,398,data/images/398/page4_img1.png,captioned,图6 试件单轴拉伸本构曲线,4,
36622,398,data/images/398/page4_img2.png,captioned,图7 对四点弯梁随机试件,4,
36623,398,data/images/398/page5_img1.png,captioned,图8 应力－应变曲线比较,5,
36624,398,data/images/398/page6_img1.png,captioned,图9 试验与数值仿真破坏形态对比,6,
36740,399,data/images/399/page2_img1.png,captioned,Fig.1 Rectangular filling test box[9],2,
36741,399,data/images/399/page2_img2.png,captioned,Fig.2 Rock-fill concrete after filling,2,
36742,399,data/images/399/page3_img1.png,captioned,Fig.3 Numbering of prismatic samples,3,
36743,399,data/images/399/page3_img2.png,captioned,图4 切割后棱柱体试样,3,
36744,399,data/images/399/page3_img3.png,captioned,图5 棱柱体抗弯强度与立方体抗压强度的关系,3,
36745,399,data/images/399/page4_img1.png,captioned,图7 试验装置,4,
36746,399,data/images/399/page4_img2.png,captioned,Fig.8 Failure shapes of samples,4,
36747,399,data/images/399/page4_img3.png,captioned,图6 棱柱体试样抗弯试验破坏断面,4,
36748,399,data/images/399/page4_img4.png,captioned,图7 试验装置,4,
36749,399,data/images/399/page4_img5.png,captioned,Fig.8 Failure shapes of samples,4,
36750,399,data/images/399/page5_img1.png,no_caption,,0,
36751,399,data/images/399/page5_img2.png,captioned,图9 试样应力–应变关系,5,
