url,category,trust_level,notes
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.045,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.039,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.12.036,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.034,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.02.019,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.035,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.027,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2024.08.010,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.01.002,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.03.020,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.014,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.07.012,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.012,????,high,engineering journal article seed for to1000
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.06.011,????,high,engineering journal article seed for to1000
