url,category,trust_level,status,http_status,title,document_id,source_id,content_hash,fetched_at,error
https://www.tsinghua.edu.cn/info/1181/55277.htm,????,high,imported,200,清华薛其坤领衔实验攻克量子世界制高点-清华大学,1039,crawl_268140000403,1ac5f1a5237ae59a9193cf6c3f12874b444d0374d844660f657cedd6b69fa45d,,
https://www.tsinghua.edu.cn/info/1181/55280.htm,????,high,imported,200,胡和平一行到精密仪器系调研-清华大学,1040,crawl_3a8d3cdd0c02,c35f238c1c4854255a6886dd2eee899876488c841d32e534af6f8194723248e6,,
https://www.tsinghua.edu.cn/info/1181/55282.htm,????,high,imported,200,美国加州州长访问清华参加中美能源对话-清华大学,1021,crawl_b272086c77ee,6317c34ae0a0af3280c510407ac08f464cacb6600396a721fadf028ce7819b75,,
https://www.tsinghua.edu.cn/info/1181/55284.htm,????,high,imported,200,清华学生在第27届世界大运会选拔赛中创佳绩-清华大学,1022,crawl_bd7934ec0401,a8abc959affca142a7dd14f67fb2b129e6bc11b9f04b35f2a9c3b6022b95d635,,
https://www.tsinghua.edu.cn/info/1181/55286.htm,????,high,imported,200,中国人文社科学术期刊国际化战略座谈会在清华召开-清华大学,1023,crawl_4ad2a33850f4,17fdb0c9ad608d3c291b41d7d7a5cc92259b37078e8ca8974e2731e02926cf24,,
https://www.tsinghua.edu.cn/info/1181/55288.htm,????,high,imported,200,清华大学联合举办2013国际服务科学大会-清华大学,1024,crawl_fd769a17ad34,81c07d0d87838cb21c11ccf975dbbb349afdf8e5bd1fd6517cde2033fb1e84ee,,
https://www.tsinghua.edu.cn/info/1181/55290.htm,????,high,imported,200,新清华学堂试运行一周年《红色娘子军》浓情上演-清华大学,1025,crawl_98cda90720a3,e76eb1878bc7db6fbfc0cffb3802941980db1d5ec37f73b8653a9b2fa9aa6a4f,,
https://www.tsinghua.edu.cn/info/1181/55292.htm,????,high,imported,200,英国南安普敦大学校长访问清华-清华大学,1026,crawl_1851eead0dc5,1bcdb6a9c35f09bdfbb32b28410df8ad23b3ae0ae2e0f13856b080bda4b710d9,,
https://www.tsinghua.edu.cn/info/1181/55294.htm,????,high,imported,200,清华大学与郑州市签署科技合作框架协议-清华大学,1027,crawl_9c5e552acc4e,fc6d7608abf24e0603cf8db3ed7f7eb1602677efecf2c211b5e06117e162dc51,,
https://www.tsinghua.edu.cn/info/1181/55296.htm,????,high,imported,200,清华负责研发的FMTA工业技术获重大突破-清华大学,1028,crawl_70fbbd8c3a21,2162e9c3e40c8e2946bd7a909f3f8ea93c37eea0d53c766aeb851c7434418802,,
https://www.tsinghua.edu.cn/info/1181/55298.htm,????,high,imported,200,北京市委副书记吉林一行到清华进行党建调研-清华大学,1029,crawl_5d220170e1ec,eebc3ccbb3699e1840115798c474d1b445ad13b8511b710d70d4d02a4e2f387d,,
https://www.tsinghua.edu.cn/info/1181/55300.htm,????,high,imported,200,纪念蒋南翔诞辰100周年筹备工作座谈会举行-清华大学,1030,crawl_058e8a3a12a6,96ebaff3c109a7726420de67d1de212ac78e990a248224d1bd30935ae2271739,,
https://www.tsinghua.edu.cn/info/1181/55302.htm,????,high,imported,200,杨伟民做客清华明德论坛畅谈生态文明建设-清华大学,1011,crawl_95787027974a,3bd85fd0dd557931335c9ad630a566348c955aa0da72f1dc9bc86e6e82d4f89a,,
https://www.tsinghua.edu.cn/info/1181/55304.htm,????,high,imported,200,清华法学院院长王振民当选美国法律学会会员-清华大学,1012,crawl_db1af49d8121,0571b56291c1c45c5f9ece76188a67e08b6604fb8cd4bdc53eb84f70a25681c0,,
https://www.tsinghua.edu.cn/info/1181/55306.htm,????,high,imported,200,清华大学继续教育工作会议召开-清华大学,1013,crawl_b087bb898e52,37a7421eb5b76e63edea0c48a8c0a6a2670f2becd0fe66e33a71cf9738e888fa,,
https://www.tsinghua.edu.cn/info/1181/55309.htm,????,high,imported,200,清华工业工程系“人生导师”计划春季研讨会召开-清华大学,1014,crawl_a2f54c126e59,3765d7edb43c7dbe87426010d33f40a4e7b9de713ddc2aece0787e5b9819128e,,
https://www.tsinghua.edu.cn/info/1181/55311.htm,????,high,imported,200,住友商事株式会社原董事长冈素之访问清华-清华大学,1015,crawl_caea2f3318b3,26701827244e1fee5b7056a766518cba4c970cdfe96531da37af1827bb94aa03,,
https://www.tsinghua.edu.cn/info/1181/55313.htm,????,high,imported,200,清华21项成果获第六届高校科研（人文社科）优秀成果奖-清华大学,1016,crawl_dd16d8256f95,1849eacd3085af35e339269ea0348ffe6a588efd106667b842a7ecac04f72f88,,
https://www.tsinghua.edu.cn/info/1181/55315.htm,????,high,imported,200,瑞士高级电力代表团访问清华-清华大学,1017,crawl_72abf12a6678,c4b9101bd8a3636cbc779049170b6f4f7f0246f2ebae634d8102cfe555decfc1,,
https://www.tsinghua.edu.cn/info/1181/55317.htm,????,high,imported,200,清华学生在全国室内田径锦标赛取得优异成绩-清华大学,1018,crawl_f6db4006b70e,4cba455dd9c2b92f35b34ac32369264cfb0cffdc9880b48cafb3f24148499aba,,
https://www.tsinghua.edu.cn/info/1181/55319.htm,????,high,imported,200,陈吉宁会见英国诺丁汉大学校长-清华大学,1019,crawl_1c8e5095c90c,80fe2175c682f005aa81c714d2054729e938bf5b01a0e98dcf51c818d9cc9ef0,,
https://www.tsinghua.edu.cn/info/1181/55321.htm,????,high,imported,200,国际应用系统分析研究所所长访问清华-清华大学,1020,crawl_fb7fadf47be9,66cf808ff10693f72a3f03a4516a4f7a401caf0bd6a33478b2a5db1a282eed5c,,
https://www.tsinghua.edu.cn/info/1181/55325.htm,????,high,imported,200,清华SRT计划：鼎力暖炉兴意阑 薪火相传犹待后-清华大学,1001,crawl_9ad28025107a,2cd660022ca4c61fefa9f7d025a0f2c3795b9a6c308490a535b9e7697a5afd7b,,
https://www.tsinghua.edu.cn/info/1181/55327.htm,????,high,imported,200,清华大学召开研究生班成立四十周年纪念研讨会-清华大学,1002,crawl_58291a085a89,d7164b195125bfff9e16a07146f80c297d19a1a7022e4602d9d3cb5b1d3f40c6,,
https://www.tsinghua.edu.cn/info/1181/55329.htm,????,high,imported,200,清华学生在EDBT大数据搜索和融合比赛中取得佳绩-清华大学,1003,crawl_3c65833d791f,347bb53c0701e4aff0dfc418536af5ab04b808bd05a651cb361fd78c4e2c9c13,,
https://www.tsinghua.edu.cn/info/1181/55330.htm,????,high,imported,200,清华建筑学院中俄合作研究与学术交流项目启动-清华大学,1004,crawl_6cb97650b05e,57f5680a7ce8a6654c21c3a712526b7581fe46c42103807af72065ac593b77e6,,
https://www.tsinghua.edu.cn/info/1181/55333.htm,????,high,imported,200,天真者“绘话”艺术展在清华美院开幕-清华大学,1005,crawl_b236348cb69d,2ac291b3d389929efeff8945d1067995d7f7d5bf7d54c03dd09bb55c989e6ece,,
https://www.tsinghua.edu.cn/info/1181/55335.htm,????,high,imported,200,第二届清华脑起搏器论坛聚焦帕金森病治疗-清华大学,1006,crawl_85f8bbf4af1c,1bbfd84bd47b6ac2f0256ba0f515c6a4345b55f58304083b87b6c48341ff357a,,
https://www.tsinghua.edu.cn/info/1181/55337.htm,????,high,imported,200,谢维和：高教改革也应“往下看”-清华大学,1007,crawl_0fb86b4b2eb2,648b8c42d21f226cfec36d79793aabb8aeb032f99d661a55a874dfafe9ae55de,,
